,item_id,sentiment_analisy,year
3909,271500,1,2008
3910,271500,0,2008
3911,313372,2,2015
3912,283080,2,2015
3913,280040,2,2014
3914,354640,2,2010
3915,354640,0,2010
3916,218410,2,2012
3917,80000,2,2011
3918,211160,0,2012
3919,211160,1,2012
3920,451000,2,2016
3921,274620,0,2017
3922,362810,0,2015
3923,11230,0,2008
3924,11230,1,2008
3925,279260,0,2014
3926,340300,2,2015
3927,340300,0,2015
3928,271360,2,2015
3929,256050,0,2013
3930,7770,0,2001
3931,279420,2,2014
3932,16810,0,2008
3933,417461,2,2016
3934,283230,0,2014
3935,283230,1,2014
3936,214933,2,2013
3937,252250,2,2013
3938,252250,1,2013
3939,358960,2,2015
3940,303800,2,2014
3941,303800,1,2014
3942,111600,0,2011
3943,111600,2,2011
3944,42920,0,2010
3945,42920,2,2010
3946,364420,2,2015
3947,322520,2,2015
3948,251150,2,2014
3949,102600,0,2011
3950,102600,2,2011
3951,102600,1,2011
3952,244770,0,2014
3953,244770,2,2014
3954,428950,0,2016
3955,105100,0,2011
3956,325090,0,2014
3957,235400,0,2013
3958,235400,2,2013
3959,235400,1,2013
3960,263200,0,2014
3961,263200,2,2014
3962,315600,2,2005
3963,315600,1,2005
3964,228760,0,2011
3965,228760,2,2011
3966,7200,2,2008
3967,373180,2,2015
3968,373180,0,2015
3969,373180,1,2015
3970,340350,1,2013
3971,340350,2,2013
3972,111400,1,2011
3973,485380,0,2016
3974,348380,0,2015
3975,348380,2,2015
3976,311190,0,2014
3977,311190,2,2014
3978,367710,0,2015
3979,206610,2,2012
3980,304500,0,2014
3981,57900,0,2011
3982,57900,2,2011
3983,57900,1,2011
3984,61600,0,2010
3985,61600,2,2010
3986,390290,2,2015
3987,419460,2,2016
3988,419460,0,2016
3989,203210,1,2012
3990,203210,0,2012
3991,203210,2,2012
3992,8080,2,2007
3993,94200,2,2011
3994,253920,1,1999
3995,342980,2,2015
3996,342980,1,2015
3997,65740,2,2012
3998,65740,0,2012
3999,340460,2,2015
4000,211740,2,2000
4001,238910,1,2013
4002,238910,2,2013
4003,6900,0,2000
4004,6900,1,2000
4005,284770,0,2013
4006,243780,1,2013
4007,243780,2,2013
4008,501760,0,2016
4009,431360,2,2016
4010,45700,2,2008
4011,45700,0,2008
4012,45700,1,2008
4013,237370,2,2013
4014,310360,0,2015
4015,310360,1,2015
4016,321060,2,2014
4017,321060,0,2014
4018,269310,2,2016
4019,269310,0,2016
4020,45710,2,2010
4021,41600,0,1999
4022,349580,1,2015
4023,349580,2,2015
4024,475230,1,2016
4025,449540,2,2016
4026,299540,0,2012
4027,299540,2,2012
4028,230310,2,2014
4029,429050,2,2016
4030,306660,2,2014
4031,306660,0,2014
4032,452320,2,2016
4033,361330,1,2015
4034,332570,2,2014
4035,208670,0,2012
4036,208670,2,2012
4037,369290,2,2015
4038,369290,1,2015
4039,12810,0,2009
4040,12810,2,2009
4041,224460,2,2013
4042,224460,1,2013
4043,205870,0,2012
4044,284460,0,2014
4045,284460,2,2014
4046,219340,2,2013
4047,41500,0,2009
4048,41500,2,2009
4049,41500,1,2009
4050,388120,2,2016
4051,301190,1,2014
4052,299720,2,2014
4053,299720,0,2014
4054,339400,2,2015
4055,409660,0,2016
4056,286660,2,2014
4057,253350,2,2013
4058,311730,1,2015
4059,311730,2,2015
4060,311730,0,2015
4061,489700,0,2016
4062,468410,2,2016
4063,349220,2,2015
4064,215510,1,2012
4065,215510,0,2012
4066,215510,2,2012
4067,383230,2,2016
4068,248350,2,2012
4069,248350,0,2012
4070,296150,0,2014
4071,344860,2,2015
4072,271570,1,2014
4073,271570,2,2014
4074,242640,2,2014
4075,242640,1,2014
4076,242640,0,2014
4077,412450,0,2016
4078,412450,2,2016
4079,9880,1,2009
4080,9880,2,2009
4081,9880,0,2009
4082,266070,2,2014
4083,266070,0,2014
4084,266070,1,2014
4085,235210,0,2014
4086,426000,1,2016
4087,426000,2,2016
4088,250110,2,2015
4089,47920,1,2011
4090,47920,0,2011
4091,47920,2,2011
4092,323380,2,2015
4093,438640,0,2016
4094,438640,1,2016
4095,40,2,2001
4096,319400,2,2011
4097,11240,0,2008
4098,11240,2,2008
4099,480631,1,2016
4100,232910,2,2013
4101,232910,1,2013
4102,232910,0,2013
4103,521430,0,2016
4104,434730,0,2016
4105,434730,2,2016
4106,351050,0,2015
4107,351050,2,2015
4108,218820,2,2014
4109,218820,0,2014
4110,286200,0,2014
4111,278620,2,2014
4112,2640,2,2004
4113,2640,1,2004
4114,368370,2,2015
4115,342580,0,2015
4116,342580,2,2015
4117,342580,1,2015
4118,341310,0,2015
4119,341310,1,2015
4120,326670,2,2015
4121,326670,0,2015
4122,342150,1,2017
4123,342150,2,2017
4124,274230,0,2015
4125,274230,2,2015
4126,2820,0,2008
4127,2820,2,2008
4128,227020,0,2013
4129,315810,1,2015
4130,315810,2,2015
4131,396650,1,2016
4132,396650,2,2016
4133,352010,0,2015
4134,360550,1,2015
4135,253530,0,2007
4136,253530,2,2007
4137,351970,2,2015
4138,351970,0,2015
4139,351970,1,2015
4140,327090,1,2015
4141,327090,2,2015
4142,342370,1,2011
4143,277450,0,2005
4144,312780,0,2015
4145,94590,2,2011
4146,94590,1,2011
4147,477310,2,2016
4148,311140,0,2006
4149,344140,1,2015
4150,12830,0,2009
4151,12830,2,2009
4152,22180,2,2007
4153,22180,0,2007
4154,210550,2,2013
4155,275390,0,2014
4156,416210,2,2017
4157,15750,2,2010
4158,15750,0,2010
4159,317710,1,2014
4160,317710,2,2014
4161,219700,2,2014
4162,298520,2,2014
4163,298520,0,2014
4164,383580,0,2016
4165,383580,2,2016
4166,312010,2,2011
4167,292780,2,1998
4168,349100,2,2003
4169,349100,0,2003
4170,295770,2,2014
4171,227480,0,2013
4172,227480,2,2013
4173,227480,1,2013
4174,345350,2,2015
4175,345350,1,2015
4176,344850,0,2015
4177,252450,2,2015
4178,368160,2,2015
4179,286260,2,2013
4180,339480,1,2015
4181,487700,0,2016
4182,46540,2,2011
4183,46540,0,2011
4184,302060,2,2011
4185,272060,2,2014
4186,272060,1,2014
4187,272060,0,2014
4188,278570,1,2015
4189,301120,1,2015
4190,390390,1,2015
4191,11390,0,2009
4192,11390,1,2009
4193,340150,0,2015
4194,340150,2,2015
4195,319560,1,2014
4196,319560,2,2014
4197,73020,2,2011
4198,226960,2,2013
4199,291910,2,2014
4200,265690,2,2014
4201,335030,2,2015
4202,336100,2,2014
4203,71230,2,2011
4204,71230,0,2011
4205,370190,0,2015
4206,434420,2,2016
4207,45797,2,2011
4208,6210,2,2006
4209,214930,1,2013
4210,317040,0,1996
4211,436120,2,2016
4212,3900,2,2005
4213,3900,0,2005
4214,457195,2,2015
4215,373360,2,2015
4216,237590,2,2013
4217,209520,0,2013
4218,444190,2,2016
4219,268090,2,2013
4220,224960,0,2012
4221,39690,1,2010
4222,320040,2,2016
4223,214870,2,2012
4224,211780,2,2002
4225,356500,2,2001
4226,356500,0,2001
4227,256010,0,2014
4228,256010,2,2014
4229,225360,2,2013
4230,429700,0,2016
4231,458830,2,2016
4232,292240,2,1999
4233,33210,1,2009
4234,373390,2,2015
4235,251370,2,2012
4236,312150,2,2014
4237,312150,1,2014
4238,264280,0,2014
4239,319730,0,2007
4240,2990,0,2006
4241,2990,2,2006
4242,2990,1,2006
4243,344630,2,2015
4244,105000,0,2012
4245,488660,2,2016
4246,327130,0,2015
4247,353270,1,2015
4248,353270,2,2015
4249,353270,0,2015
4250,280910,0,2014
4251,237890,2,2014
4252,237890,0,2014
4253,237890,1,2014
4254,260130,2,2014
4255,403180,1,2015
4256,63200,0,2011
4257,63200,2,2011
4258,63200,1,2011
4259,257970,2,2014
4260,399670,0,2015
4261,399670,1,2015
4262,296570,2,2014
4263,334780,2,2016
4264,270510,0,2014
4265,62100,2,2010
4266,62100,1,2010
4267,244730,1,2013
4268,244730,2,2013
4269,244730,0,2013
4270,249330,2,2013
4271,378370,0,2015
4272,378370,2,2015
4273,13520,2,2004
4274,13520,1,2004
4275,10140,0,2006
4276,374040,0,2017
4277,374040,2,2017
4278,205610,2,2012
4279,296300,0,2017
4280,296300,2,2017
4281,233350,2,2005
4282,416640,2,2015
4283,416640,1,2015
4284,449020,2,2016
4285,273940,2,2014
4286,427910,2,2016
4287,301750,2,2014
4288,301750,1,2014
4289,301750,0,2014
4290,305980,2,2014
4291,313375,0,2014
4292,357070,2,2015
4293,357070,0,2015
4294,357070,1,2015
4295,421040,2,2016
4296,421040,1,2016
4297,202200,1,2011
4298,202200,2,2011
4299,202200,0,2011
4300,3800,0,2005
4301,42990,0,2012
4302,207930,2,2013
4303,365360,2,2017
4304,204060,2,2012
4305,204060,1,2012
4306,362490,2,2015
4307,253650,0,2011
4308,253650,2,2011
4309,269490,0,2014
4310,269490,2,2014
4311,218040,2,2007
4312,218040,0,2007
4313,284950,0,2014
4314,284950,2,2014
4315,25910,2,2008
4316,338180,0,2015
4317,215690,2,2013
4318,371100,2,2015
4319,237950,1,2007
4320,211280,2,2013
4321,289881,2,2014
4322,280220,2,2014
4323,366040,2,2015
4324,216110,2,2012
4325,216110,1,2012
4326,216110,0,2012
4327,412470,2,2015
4328,321030,0,2014
4329,24790,0,2007
4330,24790,2,2007
4331,24790,1,2007
4332,24800,1,2009
4333,458000,0,2016
4334,337661,1,2014
4335,337661,0,2014
4336,464780,1,2016
4337,464780,2,2016
4338,464780,0,2016
4339,269050,0,2014
4340,269050,1,2014
4341,269050,2,2014
4342,259800,2,2013
4343,259800,0,2013
4344,400910,2,2016
4345,282010,1,1997
4346,215710,2,2013
4347,24810,2,2009
4348,24810,0,2009
4349,286500,2,2014
4350,265330,0,2013
4351,280930,0,2014
4352,280930,1,2014
4353,280930,2,2014
4354,259550,0,2012
4355,218640,2,2012
4356,218640,0,2012
4357,218640,1,2012
4358,298340,2,2014
4359,211440,0,2012
4360,211440,2,2012
4361,446120,2,2016
4362,296650,0,2014
4363,237970,0,2014
4364,214700,1,2012
4365,214700,2,2012
4366,214700,0,2012
4367,309890,0,2014
4368,309890,2,2014
4369,21780,2,2007
4370,202310,2,2012
4371,413170,1,2016
4372,17440,2,2008
4373,17440,1,2008
4374,364050,1,2017
4375,364050,2,2017
4376,364050,0,2017
4377,6310,2,2000
4378,6310,1,2000
4379,406550,1,2016
4380,411370,1,2016
4381,411370,2,2016
4382,209790,1,2012
4383,353330,2,2015
4384,431500,2,2016
4385,431500,0,2016
4386,245370,2,2015
4387,39680,0,2010
4388,39680,2,2010
4389,7020,2,2006
4390,383450,2,2015
4391,333790,2,2014
4392,475490,0,2016
4393,346610,2,2016
4394,473850,2,2016
4395,473850,1,2016
4396,473850,0,2016
4397,304910,2,2015
4398,268220,2,2014
4399,60800,2,2010
4400,429680,1,2016
4401,289090,0,2014
4402,323450,2,2015
4403,310890,2,2015
4404,400842,1,2015
4405,397060,2,2017
4406,326990,2,2014
4407,327280,2,2014
4408,70620,0,2011
4409,257170,1,2015
4410,257170,2,2015
4411,256330,2,2013
4412,315860,2,2015
4413,281200,0,2016
4414,428880,2,2016
4415,300760,2,2015
4416,226560,2,2014
4417,307990,2,2013
4418,361630,2,2015
4419,361630,1,2015
4420,361630,0,2015
4421,428550,0,2016
4422,32770,2,2009
4423,248630,2,2013
4424,399520,0,2015
4425,399520,1,2015
4426,312720,2,2014
4427,97330,1,2012
4428,97330,0,2012
4429,225420,0,2013
4430,225420,2,2013
4431,225420,1,2013
4432,38210,2,2009
4433,38210,1,2009
4434,377140,2,2016
4435,259060,2,2013
4436,313100,1,2015
4437,227240,2,2013
4438,341720,0,2015
4439,341720,1,2015
4440,341720,2,2015
4441,231330,1,2013
4442,310850,0,2015
4443,350810,0,2015
4444,292390,2,1996
4445,47400,2,2012
4446,47400,1,2012
4447,8230,2,2007
4448,335150,2,2015
4449,335150,0,2015
4450,3620,2,2009
4451,3620,1,2009
4452,227780,1,2014
4453,227780,2,2014
4454,399070,2,2015
4455,356510,1,2015
4456,203630,1,2012
4457,203630,2,2012
4458,251470,2,2014
4459,251470,0,2014
4460,251470,1,2014
4461,415080,2,2016
4462,12590,2,2008
4463,42170,1,2012
4464,410110,2,2015
4465,295790,0,2014
4466,295790,2,2014
4467,520550,2,2016
4468,330580,2,2015
4469,249950,2,2015
4470,341940,1,2015
4471,254460,2,2005
4472,347620,1,2015
4473,347620,2,2015
4474,435120,0,2016
4475,248530,2,2014
4476,347610,2,2014
4477,392450,2,2015
4478,392450,0,2015
4479,392450,1,2015
4480,301860,2,2015
4481,421630,2,2015
4482,335430,2,2017
4483,335430,1,2017
4484,214931,1,2013
4485,434370,2,2016
4486,443810,2,2016
4487,443810,0,2016
4488,6120,2,2010
4489,388410,1,2015
4490,388410,2,2015
4491,240440,2,2016
4492,377560,2,2015
4493,377560,1,2015
4494,2100,2,2006
4495,340310,2,2015
4496,485890,1,2016
4497,485890,0,2016
4498,331120,0,2014
4499,331120,2,2014
4500,390520,2,2015
4501,366760,0,2016
4502,339600,0,2015
4503,339600,1,2015
4504,220460,2,2012
4505,300970,0,2008
4506,300970,2,2008
4507,499440,2,2016
4508,39500,2,2006
4509,403900,1,2015
4510,397500,1,2015
4511,497180,2,2016
4512,268870,2,2015
4513,208730,0,2012
4514,208730,1,2012
4515,2270,2,1994
4516,2270,0,1994
4517,409510,2,2015
4518,409510,0,2015
4519,332540,2,2017
4520,293740,1,2014
4521,369060,2,2015
4522,210898,2,2013
4523,210898,1,2013
4524,105420,2,2013
4525,63500,2,2010
4526,281220,1,2014
4527,281220,2,2014
4528,8140,1,2008
4529,329050,2,2015
4530,329050,1,2015
4531,461400,2,2016
4532,259430,0,2012
4533,305960,2,2014
4534,305960,0,2014
4535,352130,2,2003
4536,80310,2,2011
4537,259600,2,2013
4538,259600,1,2013
4539,502550,1,2016
4540,502550,0,2016
4541,206690,2,2012
4542,104000,2,2011
4543,61100,0,2011
4544,263100,2,2013
4545,263100,1,2013
4546,238750,2,2014
4547,238750,0,2014
4548,111900,0,2013
4549,111900,1,2013
4550,15710,2,1998
4551,242780,2,2013
4552,32330,2,2008
4553,108200,2,2012
4554,285160,2,2014
4555,285160,0,2014
4556,33130,0,2007
4557,351700,2,2016
4558,11260,0,2007
4559,49800,1,2010
4560,49800,0,2010
4561,362930,0,2013
4562,275180,2,2014
4563,281770,1,2014
4564,40330,0,2009
4565,316660,2,2014
4566,97000,2,2011
4567,13540,1,2006
4568,430440,2,2016
4569,257120,2,2013
4570,335890,1,2014
4571,385270,1,2015
4572,266110,2,2014
4573,379542,2,2015
4574,379560,2,2016
4575,2620,2,2003
4576,2620,1,2003
4577,299250,0,2016
4578,312750,2,2014
4579,239120,2,2014
4580,3720,2,2004
4581,3720,0,2004
4582,369040,0,2015
4583,403690,0,2016
4584,7600,2,2006
4585,393530,0,2016
4586,73170,0,2011
4587,73170,2,2011
4588,283960,2,1996
4589,287340,1,2014
4590,287340,0,2014
4591,440930,2,2016
4592,317620,2,2014
4593,46280,2,2010
4594,205990,2,2014
4595,235070,1,2013
4596,360170,0,2016
4597,360170,2,2016
4598,96800,2,2012
4599,2610,0,2005
4600,267380,2,2013
4601,335070,2,2015
4602,241910,2,2013
4603,348470,2,2015
4604,314150,1,2015
4605,25700,1,2009
4606,25700,0,2009
4607,319080,2,2012
4608,386180,2,2017
4609,363680,2,2016
4610,363680,0,2016
4611,331160,1,2006
4612,205710,2,2012
4613,2630,1,2005
4614,115100,2,2011
4615,115100,0,2011
4616,44200,1,2010
4617,455490,2,2016
4618,93200,2,2011
4619,404010,1,2016
4620,107800,2,2011
4621,107800,0,2011
4622,335800,2,2015
4623,407510,2,2015
4624,407510,1,2015
4625,403740,1,2015
4626,341500,1,2015
4627,334772,2,2015
4628,366843,2,2015
4629,306620,2,2014
4630,298480,0,2014
4631,298480,2,2014
4632,218090,0,2012
4633,291250,0,2014
4634,372540,2,2016
4635,311480,1,2014
4636,258010,2,2013
4637,287120,2,2014
4638,343560,2,2015
4639,366890,2,2015
4640,6800,2,1998
4641,6800,0,1998
4642,212893,0,2013
4643,212893,2,2013
4644,37400,1,2009
4645,372800,2,2015
4646,372800,1,2015
4647,488280,1,2016
4648,257830,1,2013
4649,327670,0,2015
4650,411960,2,2016
4651,3390,1,2006
4652,3390,2,2006
4653,304212,1,2015
4654,209830,2,2012
4655,384500,2,2016
4656,251130,2,2015
4657,32390,1,1998
4658,32390,2,1998
4659,383180,0,2016
4660,362680,2,2015
4661,385330,2,2015
4662,402620,2,2016
4663,12150,2,2003
4664,12150,0,2003
4665,250050,2,2014
4666,3450,1,2006
4667,394510,0,2015
4668,394510,2,2015
4669,394510,1,2015
4670,207730,0,2012
4671,207730,2,2012
4672,304350,2,2006
4673,213250,2,2013
4674,205633,1,2012
4675,337660,2,2014
4676,367030,0,2015
4677,19500,1,2008
4678,2320,2,1997
4679,465020,2,2016
4680,454320,2,2016
4681,62000,2,2010
4682,63900,2,2010
4683,107310,2,2011
4684,107310,1,2011
4685,107310,0,2011
4686,107300,2,2011
4687,258090,2,2013
4688,9940,1,2010
4689,457520,2,2016
4690,255260,2,2014
4691,255260,0,2014
4692,209360,2,2012
4693,285740,2,2015
4694,416550,1,2015
4695,11360,2,2008
4696,70650,2,2002
4697,105300,2,2011
4698,105300,0,2011
4699,239700,0,2013
4700,249190,2,2014
4701,318230,2,2015
4702,469730,1,2016
4703,362870,1,2015
4704,320970,2,2014
4705,288140,0,2016
4706,300400,2,2015
4707,225300,2,2012
4708,72000,2,2012
4709,268850,0,2014
4710,321580,2,2014
4711,216173,2,2012
4712,38460,2,2000
4713,252410,2,2013
4714,295438,2,2014
4715,423230,0,2016
4716,423230,2,2016
4717,300300,1,2014
4718,247140,2,2013
4719,247140,0,2013
4720,16120,2,2007
4721,290990,2,2010
4722,374670,1,2016
4723,342740,2,2015
4724,259740,0,2012
4725,259740,2,2012
4726,508600,2,2016
4727,508600,0,2016
4728,306550,2,2014
4729,327220,2,2015
4730,7840,1,2009
4731,311910,0,2014
4732,38700,2,2010
4733,38700,1,2010
4734,111100,1,2012
4735,370150,2,2015
4736,314980,2,2014
4737,229870,2,2013
4738,229870,1,2013
4739,329010,0,2014
4740,366440,2,2016
4741,25990,0,2001
4742,379310,2,2015
4743,387340,0,2016
4744,387340,2,2016
4745,387340,1,2016
4746,415480,0,2016
4747,239840,2,2014
4748,286040,0,2014
4749,286040,2,2014
4750,319140,0,2014
4751,403860,2,2015
4752,395140,0,2015
4753,255370,2,2014
4754,311870,2,2014
4755,427100,0,2016
4756,332250,2,2015
4757,280520,2,2016
4758,274500,2,2016
4759,22610,1,2010
4760,339190,0,2015
4761,260790,2,2014
4762,302080,0,2007
4763,302080,2,2007
4764,214340,0,2012
4765,214340,2,2012
4766,288370,0,2014
4767,25500,2,2009
4768,328070,2,2014
4769,328670,0,2013
4770,315740,2,2008
4771,2850,0,2000
4772,346370,1,2015
4773,208690,1,2012
4774,317440,2,2014
4775,348040,2,2015
4776,4850,2,2002
4777,17450,2,2009
4778,249590,0,2013
4779,254260,2,2013
4780,411080,2,2016
4781,259390,2,2013
4782,207816,1,2012
4783,355150,2,2015
4784,355150,0,2015
4785,336250,0,2015
4786,220660,2,2013
4787,323060,0,2016
4788,449050,1,2016
4789,46260,2,2010
4790,335000,2,2015
4791,282050,2,2015
4792,282050,0,2015
4793,290530,2,2015
4794,37700,2,2009
4795,281410,1,2008
4796,423580,2,2016
4797,326720,0,2014
4798,234920,2,2015
4799,375460,0,2015
4800,418190,2,2016
4801,227080,2,2013
4802,11140,2,2008
4803,11130,2,2008
4804,214550,1,2014
4805,332400,1,2015
4806,370780,1,2015
4807,397980,1,2015
4808,350220,1,2015
4809,343000,2,2001
4810,207430,2,2012
4811,207570,2,2011
4812,269570,2,2014
4813,350750,2,2015
4814,268260,2,2014
4815,305380,0,2015
4816,73010,0,2011
4817,345440,0,2015
4818,345440,2,2015
4819,355250,0,1994
4820,355250,2,1994
4821,275590,2,2014
4822,273500,2,2015
4823,410820,2,2016
4824,205190,1,2012
4825,205190,2,2012
4826,375030,1,2015
4827,104200,2,2011
4828,104200,0,2011
4829,219190,2,2013
4830,45000,2,2010
4831,45000,0,2010
4832,510050,1,2016
4833,246840,2,2005
4834,321400,2,2016
4835,345370,1,2015
4836,345370,2,2015
4837,427980,0,2016
4838,241320,1,2013
4839,241320,2,2013
4840,241320,0,2013
4841,257370,1,2014
4842,330070,2,2015
4843,266130,0,2014
4844,266130,2,2014
4845,46440,1,2010
4846,46440,0,2010
4847,246940,0,2014
4848,335660,0,2011
4849,208460,0,2012
4850,259170,0,2008
4851,6870,0,2007
4852,311660,2,2014
4853,416450,2,2016
4854,282740,2,2014
4855,267940,0,2010
4856,267940,1,2010
4857,271520,1,2014
4858,290490,0,2015
4859,38400,1,1997
4860,38400,2,1997
4861,38400,0,1997
4862,360620,0,2015
4863,22450,2,2011
4864,313010,1,2015
4865,313010,0,2015
4866,33420,0,2011
4867,297210,1,2014
4868,339470,1,2015
4869,339470,2,2015
4870,325723,2,2015
4871,325723,1,2015
4872,394260,1,2016
4873,335820,2,2015
4874,248970,0,2013
4875,248970,2,2013
4876,235980,2,2013
4877,111800,2,2011
4878,445130,2,2016
4879,260750,0,2004
4880,323180,2,2014
4881,415420,1,2015
4882,415420,2,2015
4883,321480,2,2014
4884,225160,2,1997
4885,399430,1,2015
4886,423120,2,2015
4887,267490,0,2014
4888,283370,0,2004
4889,2570,0,2007
4890,1200,2,2006
4891,1200,1,2006
4892,436500,0,2016
4893,467900,2,2016
4894,344740,0,2017
4895,344740,1,2017
4896,438790,2,2016
4897,363440,0,2015
4898,266150,1,2013
4899,266150,2,2013
4900,270630,2,2014
4901,371180,0,1995
4902,262550,1,2014
4903,262550,2,2014
4904,251850,1,2013
4905,295690,1,2015
4906,295690,2,2015
4907,315260,2,2005
4908,255070,2,2014
4909,255070,0,2014
4910,314970,2,2016
4911,234160,0,2013
4912,234160,2,2013
4913,350310,0,2015
4914,38420,2,2001
4915,38420,0,2001
4916,415030,2,2015
4917,409670,0,2015
4918,409670,2,2015
4919,290280,0,2014
4920,317790,2,2014
4921,16720,1,2009
4922,16720,2,2009
4923,341980,2,2015
4924,2290,2,1996
4925,323240,2,2014
4926,297490,0,2014
4927,297490,2,2014
4928,46350,0,2010
4929,343462,2,2015
4930,322980,2,2013
4931,385260,2,2014
4932,46770,2,2010
4933,8990,1,2009
4934,445440,2,2016
4935,224900,2,2012
4936,404080,2,2015
4937,214610,2,2012
4938,400110,2,2015
4939,334120,2,2015
4940,209630,2,2013
4941,209630,0,2013
4942,258050,2,2013
4943,435530,2,2016
4944,249680,2,2013
4945,249680,0,2013
4946,115110,2,2012
4947,40390,2,2012
4948,40390,0,2012
4949,3170,2,2009
4950,73220,2,2011
4951,33670,2,2010
4952,319570,0,2015
4953,270270,2,2016
4954,317890,2,2014
4955,327740,2,2003
4956,65730,0,2011
4957,347880,1,2015
4958,297330,0,2014
4959,495910,2,2016
4960,516040,2,2016
4961,9070,0,2005
4962,31860,0,2007
4963,31930,2,2007
4964,41060,1,2002
4965,340540,1,2012
4966,262280,2,2015
4967,245175,2,2014
4968,242980,0,2000
4969,253110,1,2012
4970,253110,2,2012
4971,293860,0,2014
4972,11330,2,2009
4973,343360,2,2015
4974,34910,2,2009
4975,207690,2,2012
4976,282780,2,2015
4977,201805,1,2012
4978,232450,2,2016
4979,333250,2,2015
4980,370020,2,2015
4981,410680,2,2015
4982,367270,2,2015
4983,294570,2,2001
4984,405010,1,2015
4985,324160,2,2015
4986,420740,0,2015
4987,298400,0,2014
4988,441830,2,2016
4989,336420,1,2015
4990,286360,2,2014
4991,286360,1,2014
4992,261510,0,2014
4993,3050,2,2006
4994,351140,2,2015
4995,269770,2,2015
4996,417750,2,2016
4997,378930,1,2016
4998,63610,1,1997
4999,314230,2,2014
5000,300900,0,2014
5001,391070,1,2015
5002,267340,0,2014
5003,249990,1,2013
5004,249990,0,2013
5005,2810,2,2005
5006,347560,2,2015
5007,347560,0,2015
5008,323720,2,2015
5009,263820,0,2014
5010,297100,0,2014
5011,350600,2,2016
5012,259320,1,2002
5013,259320,0,2002
5014,228440,2,2013
5015,322300,0,2014
5016,213210,1,2012
5017,58200,2,2010
5018,322110,2,2017
5019,15520,2,2009
5020,15520,0,2009
5021,33680,2,2010
5022,388080,2,2015
5023,388080,1,2015
5024,40950,2,2001
5025,402890,1,2015
5026,381560,2,2015
5027,406080,2,2015
5028,9730,1,2006
5029,230070,2,2015
5030,367340,0,2016
5031,361550,2,2015
5032,365900,2,2015
5033,207650,2,2012
5034,207650,0,2012
5035,207650,1,2012
5036,11340,2,2009
5037,332200,2,2015
5038,216890,0,2012
5039,420650,0,2015
5040,212410,2,2012
5041,94300,2,2012
5042,260060,2,1998
5043,40380,0,2010
5044,72900,1,2010
5045,55345,1,2012
5046,329430,0,2015
5047,383750,0,2015
5048,226459,2,2013
5049,357600,0,2015
5050,339340,0,2016
5051,205730,0,2012
5052,211180,2,2012
5053,102850,0,2012
5054,322900,2,2015
5055,291930,0,2014
5056,319250,2,2014
5057,299480,0,2016
5058,285500,2,2005
5059,463210,0,2016
5060,429300,0,2016
5061,429300,2,2016
5062,278440,2,2015
5063,207790,2,2012
5064,391260,2,2015
5065,219910,0,2012
5066,219910,2,2012
5067,521340,2,2016
5068,317660,2,2014
5069,317660,0,2014
5070,251310,1,2013
5071,258950,0,2013
5072,284930,0,2014
5073,325110,1,2012
5074,446470,2,2016
5075,255300,2,2013
5076,318550,1,2014
5077,12510,2,2007
5078,246255,1,2013
5079,236470,2,2014
5080,8880,0,2002
5081,212700,0,2012
5082,418910,2,2015
5083,205650,2,2012
5084,369300,2,2015
5085,313020,1,2013
5086,313020,0,2013
5087,312930,2,2014
5088,380580,0,2012
5089,330470,0,2014
5090,200150,2,2015
5091,263560,2,2013
5092,414190,2,2016
5093,212030,2,2012
5094,212030,0,2012
5095,212030,1,2012
5096,9500,2,2004
5097,313040,2,2014
5098,363480,2,2015
5099,251730,2,2014
5100,251730,0,2014
5101,411560,2,2015
5102,397680,2,2015
5103,361314,2,2015
5104,287580,2,2013
5105,246640,1,2013
5106,331190,2,2015
5107,26900,2,2009
5108,57000,2,2010
5109,367010,0,2016
5110,446380,2,2016
5111,446380,0,2016
5112,365070,0,2014
5113,330100,2,2016
5114,409000,2,2016
5115,24870,2,2009
5116,256370,2,2014
5117,283430,0,1993
5118,454070,0,2016
5119,474010,2,2016
5120,403700,0,2015
5121,268970,2,2015
5122,263380,2,2013
5123,305050,2,2014
5124,361280,2,2016
5125,226669,2,2013
5126,215630,2,2013
5127,39160,2,2011
5128,333390,2,2014
5129,355950,2,2015
5130,12480,0,2009
5131,356310,2,2015
5132,244890,2,2013
5133,241410,2,2013
5134,428220,0,2016
5135,406310,0,2016
5136,348340,0,2015
5137,378850,1,2015
5138,436520,2,2017
5139,294140,2,2014
5140,287840,2,2015
5141,265120,2,2014
5142,13500,1,2004
5143,286971,2,2014
5144,408900,2,2016
5145,284390,2,2014
5146,58520,0,2010
5147,98500,2,2011
5148,496890,1,2016
5149,65560,2,2011
5150,278490,0,2014
5151,267130,2,2014
5152,63940,0,2011
5153,390310,0,2016
5154,12340,2,2008
5155,338160,0,2015
5156,387290,2,2016
5157,342620,2,2015
5158,208352,1,2013
5159,371500,2,2015
5160,439940,0,2016
5161,336670,2,2015
5162,35091,0,2010
5163,35091,1,2010
5164,12130,2,2004
5165,17550,2,2007
5166,420610,2,2016
5167,304950,2,2015
5168,213230,2,2012
5169,246110,1,2015
5170,357030,0,2016
5171,349720,2,2007
5172,293840,2,2014
5173,428900,2,2016
5174,348710,2,2015
5175,37600,2,2009
5176,423320,0,2015
5177,263180,1,2014
5178,479260,1,2016
5179,463550,1,2016
