,id,app_name,genres
4287,314170,Fantasy Grounds - PixelFigs Half-Orcs Token and Portrait Pack,"['Indie', 'RPG']"
4288,320690,The Treasures of Montezuma 3,"['Adventure', 'Casual', 'Indie']"
4289,244890,Velocity®Ultra,"['Action', 'Indie']"
4290,246580,The Typing of The Dead: Overkill,['Action']
4291,42964,Victoria II: Interwar Spritepack,['Strategy']
4292,526411,PRICE - Original Soundtrack（原声OST）,"['Adventure', 'Casual', 'Indie']"
4293,354160,WRC 5 FIA World Rally Championship,['Racing']
4294,718330,Cubic,"['Casual', 'Indie']"
4295,262980,C-RUSH,"['Action', 'Indie']"
4296,411560,Reveal The Deep,"['Casual', 'Indie']"
4297,435111,Dying Light- Crash Test Skin Pack,"['Action', 'RPG']"
4298,556213,FSX Steam Edition: Airbus A318/A319 Add-On,['Simulation']
4299,404910,Discouraged Workers - Extras,"['Adventure', 'Free to Play', 'Indie']"
4300,588120,Capsa,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']"
4301,47896,The Sims™ 3 Fast Lane Stuff,['Simulation']
4302,363781,Games of Glory - “Superstar”,"['Action', 'Strategy']"
4303,544820,21 Steps to Soul,"['Adventure', 'Indie']"
4304,529770,Ley Lines,"['Action', 'Adventure', 'Free to Play', 'Indie']"
4305,685760,Stones of Rome,['Casual']
4306,368640,htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ-,"['Adventure', 'Strategy']"
4307,644960,Picross Touch - Donation Level 1,"['Casual', 'Free to Play', 'Indie', 'Strategy']"
4308,204880,Sins of a Solar Empire®: Rebellion,"['Indie', 'Strategy']"
4309,428710,Army of Tentacles: OST,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']"
4310,336060,Raptor: Call of The Shadows - 2015 Edition,['Action']
4311,111000,The Clockwork Man,"['Indie', 'Casual']"
4312,557190,BuildMoreCubes,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
4313,308080,Altitude0: Lower & Faster,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']"
4314,230885,Awesomenauts - Demon Skølldir Skin,"['Action', 'Indie', 'Strategy']"
4315,434041,Mordheim: City of the Damned - The Smuggler,"['RPG', 'Strategy']"
4316,601280,Village Story,['Indie']
4317,359491,S.Nero/Dante/Vergil,['Action']
4318,709610,Mahjong Match,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']"
4319,434520,Simutrans,['Simulation']
4320,627450,RUGBY 18,['Sports']
4321,339350,Choice of Robots,"['Indie', 'RPG']"
4322,56483,"Warhammer 40,000: Dawn of War II - Retribution - Lord General Wargear DLC",['Strategy']
4323,358370,Terminal Velocity,['Action']
4324,733520,LOGistICAL: Switzerland,"['Casual', 'Indie', 'Strategy']"
4325,462603,Raiders of the Broken Planet - Wardog Fury Campaign,"['Action', 'Adventure', 'Indie']"
4326,374060,Stairs,"['Action', 'Adventure', 'Indie']"
4327,584280,Airport Master,"['Simulation', 'Strategy', 'Early Access']"
4328,390414,Rocksmith® 2014 – Stone Temple Pilots - “Sex Type Thing”,"['Casual', 'Simulation']"
4329,46000,Bob Came in Pieces,"['Adventure', 'Indie']"
4330,655080,Crazy Ball Adventures,"['Adventure', 'Casual', 'Indie']"
4331,374540,How to Take Off Your Mask Demo,"['Adventure', 'Casual', 'Indie', 'Simulation']"
4332,500190,Firefight,['Strategy']
4333,586320,UFO - Unfortunately Fortunate Organisms,"['Action', 'Indie']"
4334,275690,Handsome Jack Doppelganger Pack,"['Action', 'RPG']"
4335,708430,Kamikaze Cube,"['Adventure', 'Indie']"
4336,333811,Where Are They Now? Set,"['Action', 'Adventure']"
4337,379260,Atlantic Quest Solitaire,['Casual']
4338,326028,TS Marketplace: dia. 1/146 HTV 25t Coal Hopper Wagon Pack,['Simulation']
4339,532720,Hyperdimension Neptunia Re;Birth2 Deluxe Pack / 超次次元ゲイム ネプテューヌRe;Birth2 デラックスセット,"['RPG', 'Strategy']"
4340,24780,SimCity™ 4 Deluxe Edition,"['Simulation', 'Strategy']"
4341,65249,Train Simulator: DB Freight: 1970s Loco Add-On,['Simulation']
4342,457710,Road Madness,"['Action', 'Racing']"
4343,335492,"Modellset 1 - Bahnhof, Häuser, Scheunen",['Simulation']
4344,465980,Ori and the Blind Forest (Original Soundtrack),['Action']
4345,262230,99 Spirits - Weeping Demon's Bell,"['Adventure', 'Indie']"
4346,507120,The Superfluous,"['Action', 'Adventure', 'Indie']"
4347,553610,ArsonVille,"['Casual', 'Indie', 'Simulation', 'Strategy']"
4348,459830,Final Days,"['Action', 'Casual', 'Indie', 'Early Access']"
4349,508810,A Tale of Caos: Overture - OST,"['Adventure', 'Indie']"
4350,270880,American Truck Simulator,"['Indie', 'Simulation']"
4351,656970,MagiCat,"['Action', 'Adventure', 'Indie']"
4352,332410,Moonchild,"['Adventure', 'Casual', 'Indie', 'RPG']"
4353,367120,Seduce Me the Otome,"['Casual', 'Simulation']"
4354,208710,Colour Bind,"['Action', 'Indie']"
4355,656780,Bullyparade - DER Spiel,"['Action', 'Casual', 'Racing']"
4356,234210,LOST PLANET® 3 - Punisher Pack,['Action']
4357,710780,Sky Jump,"['Action', 'Casual', 'Indie']"
4358,711150,Brick Breaker Ultimate,['Indie']
4359,590201,Rocksmith® 2014 Edition – Remastered – Royal Blood Song Pack,"['Casual', 'Simulation']"
4360,577130,TY the Tasmanian Tiger Soundtrack,"['Action', 'Adventure', 'Indie']"
4361,688380,Restoration,"['Indie', 'RPG']"
4362,10680,Aliens vs. Predator™,['Action']
4363,350110,TransOcean 2: Rivals,"['Simulation', 'Strategy']"
4364,579650,Root Letter - Artbook,['Adventure']
4365,4100,Poker Superstars II,"['Casual', 'Strategy', 'Indie']"
4366,372270,Millennium 5 - Deluxe Contents (contains Guide),"['Adventure', 'Casual', 'Indie', 'RPG']"
4367,662730,MIND REFLECTION ⬛ Inside the Black Mirror Puzzle,"['Casual', 'Indie']"
4368,674380,Delude - Succubus Prison,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']"
4369,503880,Virtual Battlemap Commercial License,"['Design &amp; Illustration', 'Utilities']"
4370,300441,Fantasy Grounds - Deadlands Reloaded: Player's Handbook,['RPG']
4371,610910,Trainz Route: Legacy of the Burlington Northern II,['Simulation']
4372,248710,Iesabel,"['Action', 'Indie', 'RPG']"
4373,623197,Fate/EXTELLA - Sweet Room Dream,['Action']
4374,667820,Farmington Tales,"['Casual', 'Simulation']"
4375,267381,PAYDAY 2: A Merry Payday Christmas Soundtrack,"['Action', 'RPG']"
4376,419290,Epic Battle Fantasy 4 - Soundtrack,"['Adventure', 'RPG']"
4377,474740,Sniper Elite 4 - Season Pass,"['Action', 'Adventure']"
4378,645780,Robot Pirates,"['Casual', 'Indie']"
4379,504370,Battlerite,"['Action', 'Free to Play']"
4380,401560,Broadside,"['Action', 'Adventure', 'Indie']"
4381,409580,No1Left,"['Action', 'Indie', 'RPG', 'Early Access']"
4382,310970,Legions of Ashworld,"['Indie', 'Strategy']"
4383,550740,Battles of the Valiant Universe CCG,"['Casual', 'Free to Play', 'Indie', 'Strategy', 'Early Access']"
4384,270871,8BitMMO Steam Founder's Pack Deluxe,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']"
4385,721112,Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume,['Action']
4386,507070,Car Mechanic Simulator 2015 - DeLorean,"['Indie', 'Racing', 'Simulation']"
4387,379270,Alarameth TD Demo,"['Indie', 'Strategy']"
4388,760870,I want cookies,"['Casual', 'Indie', 'Simulation']"
4389,412241,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']"
4390,562480,Corona Blossom Vol.3 Journey to the Stars,"['Adventure', 'Casual']"
4391,222137,Rocksmith - Allman Brothers Band Song Pack,"['Casual', 'Simulation']"
4392,286240,Dog Sled Saga,"['Indie', 'Racing', 'RPG', 'Sports']"
4393,597280,Witch Hunters: Stolen Beauty Collector's Edition,"['Adventure', 'Casual']"
4394,517110,Cards of Chaos,"['Casual', 'Indie', 'Simulation', 'Strategy']"
4395,349250,Copy Kitty,"['Action', 'Indie', 'Early Access']"
4396,258399,Rocksmith® 2014 – Golden Bomber - “Earphone”,"['Casual', 'Simulation']"
4397,475080,Cavernus,"['Action', 'Adventure']"
4398,433960,Shadow Of Nebula,"['Adventure', 'Indie', 'Early Access']"
4399,659940,Travel Riddles: Trip To France,['Casual']
4400,450096,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 7,"['Indie', 'RPG', 'Strategy']"
4401,204386,Dungeon Defenders: Barbarian Hero DLC,"['Action', 'RPG', 'Indie']"
4402,390386,Rocksmith® 2014 – Rancid - “Maxwell Murder”,"['Casual', 'Simulation']"
4403,713780,Trials of the Illuminati: Amazing Wildlife Jigsaws,"['Casual', 'Indie', 'Simulation']"
4404,330240,Star Hero Summon Scroll,"['Action', 'Casual', 'Free to Play']"
4405,625850,FreeStyleFootball - Rachel Package,"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']"
4406,419936,GGXrd System Voice - RAMLETHAL VALENTINE,['Action']
4407,396700,Hover Cubes: Arena,"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']"
4408,617570,Switch,"['Audio Production', 'Utilities']"
4409,716630,Battlevoid: Sector Siege,['Strategy']
4410,392330,Take Command - 2nd Manassas,"['Indie', 'Simulation', 'Strategy']"
4411,227300,Euro Truck Simulator 2,"['Indie', 'Simulation']"
4412,210900,Crusader Kings II: Russian Portraits,['Strategy']
4413,253940,Septerra Core,['RPG']
4414,251530,Anomaly Korea,"['Action', 'Strategy']"
4415,417420,LeftWay Demo,"['Adventure', 'Indie']"
4416,630830,The Legacy: Forgotten Gates,"['Adventure', 'Casual']"
4417,706920,战术狂想1(Chimera of Tactics 1),"['Indie', 'Strategy']"
4418,618681,RPG Maker VX Ace - Time Fantasy: Winter Tiles,"['Design &amp; Illustration', 'Web Publishing']"
4419,219750,Don't Starve Soundtrack,"['Indie', 'Simulation']"
4420,696400,NeoBoom,"['Casual', 'Indie', 'Strategy']"
4421,689160,Eruption,['Indie']
4422,514750,Nightmare Adventures: The Witch's Prison,"['Adventure', 'Casual']"
4423,411901,A-10C: Red Flag Campaign,['Simulation']
4424,614002,X-Plane 11 - Add-on: Aerosoft - Airport Calvi,['Simulation']
4425,35000,Mini Ninjas,"['Action', 'Adventure']"
4426,698351,Jane (Character for Occult RERaise),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
4427,523680,Honey Rose: Underdog Fighter Extraordinaire,"['Action', 'Adventure', 'Indie', 'Strategy']"
4428,20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",['Strategy']
4429,593950,世阳教你学防灾Shiyang teaches you to learn disaster prevention,"['Action', 'Adventure', 'RPG', 'Simulation']"
4430,538531,emoj.io - Faces #1 Pack,"['Action', 'Casual', 'Indie', 'Massively Multiplayer']"
4431,212671,Tom Clancy's Ghost Recon Future Soldier - Arctic Strike DLC,['Action']
4432,444770,Mimpi Dreams,"['Adventure', 'Indie']"
4433,220810,F1 Race Stars - Christmas Accessory Pack,['Racing']
4434,558020,JETPACK PORTER,"['Action', 'Casual']"
4435,381850,My Paper Boat,"['Adventure', 'Casual', 'Racing']"
4436,537827,FourChords Guitar Karaoke - Madonna Song Pack,"['Casual', 'Indie', 'Simulation']"
4437,8320,Bone: The Great Cow Race,['Adventure']
4438,344178,USFIV: 2014 Challengers Horror Pack,['Action']
4439,234024,The Banner Saga: Factions - Eternal Renown Boost,"['Free to Play', 'Indie', 'RPG', 'Strategy']"
4440,739620,RADical ROACH: Original Soundtrack,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']"
4441,418440,Tick Tock Isle,"['Adventure', 'Casual', 'Indie']"
4442,718180,Super Dungeon Boy,"['Action', 'Indie']"
4443,586310,Gunman Taco Truck,"['Action', 'Indie', 'Strategy']"
4444,637797,Rocksmith® 2014 Edition – Remastered – Steve Miller Band - “The Joker”,"['Casual', 'Simulation']"
4445,763360,Nice Way,"['Casual', 'Indie']"
4446,91330,Iron Front: Digital War Edition,"['Action', 'Simulation', 'Strategy']"
4447,370510,Marble Mayhem: Fragile Ball,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']"
4448,619330,Duck Hunting,"['Indie', 'Simulation']"
4449,654700,Unearthing Process,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']"
4450,605951,Mark II “Falling Closet” - Awesomenauts Droppod,"['Action', 'Indie', 'Strategy']"
4451,276890,FATE: Undiscovered Realms,"['Action', 'Adventure', 'RPG']"
4452,687060,White Day - Apple School Uniform - Ji-Hyeon Seol,"['Action', 'Adventure', 'Indie']"
4453,482990,Heirs And Graces,"['Adventure', 'Casual', 'Indie']"
4454,586670,A Foretold Affair,"['Casual', 'Indie']"
4455,342769,Rocksmith® 2014 – Seether Song Pack,"['Casual', 'Simulation']"
4456,351020,Morningstar: Descent to Deadrock Demo,"['Adventure', 'Indie']"
4457,298920,Croixleur Sigma Demo,"['Action', 'Indie']"
4458,214930,BioShock Infinite: Clash in the Clouds,['Action']
4459,488140,Story Bundle,"['Indie', 'RPG', 'Strategy']"
4460,329690,BasketBelle,"['Adventure', 'Indie', 'Sports']"
4461,707090,Pathfinder Adventures: The Official Soundtrack,"['RPG', 'Strategy']"
4462,248310,Freedom Planet,"['Action', 'Indie']"
4463,97373,Magic 2013 “Peacekeepers” Foil Conversion,['Strategy']
4464,681515,Lumber King DLC - Disciplined Bracelet,['Free to Play']
4465,206151,Rocksmith - The Knack - My Sharona,"['Casual', 'Simulation']"
4466,573180,100% Orange Juice - Nath & Tomato+Mimyuu Character Pack,"['Indie', 'Strategy']"
4467,340520,Tallowmere,"['Action', 'Indie']"
4468,659000,Meta Star,"['Action', 'Indie', 'RPG', 'Early Access']"
4469,390030,DESYNC,"['Action', 'Indie']"
4470,348960,Odysseus: Long Way Home,"['Adventure', 'Casual']"
4471,286635,Call of Duty®: Ghosts - Drill Instructor VO Pack,['Action']
4472,658386,Sophia (for Athopiu),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
4473,657240,Tracks - The Train Set Game,"['Indie', 'Racing', 'Simulation', 'Early Access']"
4474,261392,Episode 3 - The Fisherman and His Wife,"['Casual', 'Indie']"
4475,24010,Train Simulator,['Simulation']
4476,382462,Tales of Zestiria - Adventure Items,['RPG']
4477,261640,Borderlands: The Pre-Sequel,"['Action', 'RPG']"
4478,509920,Doc Apocalypse,"['Adventure', 'Indie']"
4479,236730,Anomaly 2,"['Action', 'Indie', 'Strategy']"
4480,406590,METAL GEAR SOLID V: THE PHANTOM PAIN - Sneaking Suit (The Boss),"['Action', 'Adventure']"
4481,232647,Sniper Ghost Warrior 2: World Hunter Pack,['Action']
4482,19320,Space Ark,"['Action', 'Indie', 'Casual']"
4483,374410,TransPlan,"['Casual', 'Indie', 'Strategy']"
4484,379551,FSX: Steam Edition - FS Global 2010 Add-On,['Simulation']
4485,725340,Lines Free by Nestor Yavorskyy,"['Casual', 'Indie', 'Strategy']"
4486,590209,Rocksmith® 2014 Edition – Remastered – Blue Swede - “Hooked on a Feeling”,"['Casual', 'Simulation']"
4487,577380,Draw The Way,"['Action', 'Indie', 'Early Access']"
4488,390400,Rocksmith® 2014 – Band of Merrymakers - “Must Be Christmas”,"['Casual', 'Simulation']"
4489,313590,Boo Bunny Plague,"['Action', 'Adventure', 'Indie']"
4490,338161,Content Pack - Europa Universalis IV: El Dorado,"['Simulation', 'Strategy']"
4491,272690,Blast Em! Source Code,"['Action', 'Indie']"
4492,672380,Ameline and the Ultimate Burger,"['Action', 'Adventure', 'Casual', 'Indie']"
4493,110400,inMomentum,"['Indie', 'Racing']"
4494,605322,The Legend of Heroes: Trails of Cold Steel - Machias' Casuals,['RPG']
4495,262770,Freedom Fall,"['Action', 'Adventure', 'Indie']"
4496,91604,Sanctum: Official Soundtrack,['Indie']
4497,380800,Kholat: Original Soundtrack,"['Adventure', 'Indie']"
4498,676630,Attentat 1942,['Adventure']
4499,365760,Vektor Wars,"['Action', 'Indie']"
4500,365820,Company of Heroes 2 - The British Forces,['Strategy']
4501,462660,Forge of Gods: Spring Rush Pack,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
4502,10695,Aliens vs. Predator Swarm Map Pack,['Action']
4503,39210,FINAL FANTASY XIV Online,"['Massively Multiplayer', 'RPG']"
4504,563720,VERLIES II - Verlies Origins,"['Adventure', 'Indie', 'RPG']"
4505,734870,"Houston, We Have Spinach!","['Adventure', 'Simulation', 'Early Access']"
4506,347102,Fantasy Grounds - Rite Publishing Fantastic Maps - Lairs Pack,"['Indie', 'RPG', 'Strategy']"
4507,658750,Planet 2117,"['Adventure', 'Indie']"
4508,263940,Red Baron Pack,['Simulation']
4509,452510,UNDER NIGHT IN-BIRTH Exe:Late,['Action']
4510,499210,Road Rage,"['Action', 'Racing']"
4511,745880,東方天空璋 ～ Hidden Star in Four Seasons.,['Indie']
4512,747020,Trove - Infinium Chef Pack,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']"
4513,617380,CUIT - Official Soundtrack,"['Casual', 'Indie', 'Strategy']"
4514,423367,Sport Outfit Pack,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']"
4515,599800,Easy Magic,"['Action', 'Adventure', 'Indie', 'Strategy']"
4516,372590,Grand Designer,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Video Production']"
4517,644680,"Libra of the Vampire Princess: Lycoris & Aoi in ""The Promise"" PLUS Iris in ""Homeworld""","['Adventure', 'Casual', 'Simulation']"
4518,32760,Tachyon: The Fringe,['Simulation']
4519,227060,Hegemony Rome: The Rise of Caesar,"['Indie', 'RPG', 'Simulation', 'Strategy']"
4520,725550,VS Round 1,"['Action', 'Indie', 'Early Access']"
4521,461370,Midnight's Blessing 2,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']"
4522,379640,Bloo Kid 2,"['Action', 'Indie']"
4523,372380,Warriors & Castles,"['Action', 'Indie', 'Early Access']"
4524,635020,RIFT - Celestial Adventurer's Pack,"['Free to Play', 'Massively Multiplayer', 'RPG']"
4525,760360,Android John 2.1,"['Casual', 'Indie', 'Simulation']"
4526,764510,Phantom Signal,['Strategy']
4527,655020,Unreal Estate,"['Casual', 'Indie', 'Simulation', 'Strategy']"
4528,749570,Plandzz 2,"['Casual', 'Indie']"
4529,444640,Bloons TD Battles,"['Action', 'Free to Play', 'Strategy']"
4530,765960,Bomber Crew Season Pass,"['Simulation', 'Strategy']"
4531,558640,Kokurase Episode 2,['RPG']
4532,434910,Car Mechanic Simulator 2015 - Mercedes-Benz,"['Racing', 'Simulation']"
4533,764460,Crossout - Frostburn Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']"
4534,578560,RE:HT - War of the Human Tanks Remix Album,"['Adventure', 'Indie', 'Strategy']"
4535,687310,Xenia,"['Action', 'Indie']"
4536,387400,C.R.E.E.P.S,"['Action', 'Indie', 'Strategy']"
4537,727020,Arcade Moonlander,['Indie']
4538,580600,NieR:Automata™ - 3C3C1D119440927,"['Action', 'RPG']"
4539,543360,Relaxation balls,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']"
4540,580480,European Mystery: Scent of Desire Collector’s Edition,"['Adventure', 'Casual']"
4541,524170,Command Ops 2: Westwall Vol. 7,"['Indie', 'Simulation', 'Strategy']"
4542,209801,Splice: Epilogue Soundtrack,"['Indie', 'Casual']"
4543,596890,Life of a Mobster,"['Adventure', 'Indie', 'RPG']"
4544,367430,One Ship Two Ship Redshift Blueshift,"['Action', 'Casual', 'Indie', 'Sports']"
4545,688620,Tiny Force Deluxe,"['Casual', 'Indie', 'RPG', 'Strategy']"
4546,571750,SVRVIVE: The Deus Helix - Christmas DLC,"['Adventure', 'Indie']"
4547,299480,Rogue Stormers,"['Action', 'Indie']"
4548,522040,Princess Remedy 2: In A Heap of Trouble,"['Action', 'Indie', 'RPG']"
4549,509716,Rocksmith® 2014 Edition – Remastered – Twisted Sister - “I Wanna Rock”,"['Casual', 'Simulation']"
4550,463951,Selenon Rising - Episode 3,"['Adventure', 'Casual', 'Indie']"
4551,287094,Battle Academy - Rommel in Normandy,['Strategy']
4552,701020,Brinko,"['Adventure', 'Casual', 'Indie']"
4553,418180,Tempest: Pirate Action RPG,"['Action', 'Indie', 'RPG']"
4554,289840,Dracula 3: The Path of the Dragon,"['Adventure', 'Casual']"
4555,436607,Rocksmith® 2014 – 80s Mix Song Pack,"['Casual', 'Simulation']"
4556,414670,Nameless will heal your heart ~Lance~,['Simulation']
4557,519890,Star Boss,"['Action', 'Casual', 'Indie']"
4558,16020,Samantha Swift and the Hidden Roses of Athena,['Casual']
4559,362680,Fran Bow,"['Adventure', 'Indie']"
4560,386050,Proto Raider,"['Action', 'Indie']"
4561,386550,MAGIX Music Maker 2016 Live,['Audio Production']
4562,560710,Leap Up no jutsu,"['Action', 'Casual', 'Indie']"
4563,390421,Rocksmith® 2014 – Asia - “Heat of the Moment”,"['Casual', 'Simulation']"
4564,754880,Fantasy Grounds - Pathfinder RPG - Mummy's Mask  AP 4: Secrets of the Sphinx (PFRPG),"['Indie', 'RPG', 'Strategy']"
4565,331750,Disney•Pixar WALL-E,['Adventure']
4566,295046,Rocksmith® 2014 – Tom Petty and the Heartbreakers - “Refugee”,"['Casual', 'Simulation']"
4567,608720,Ticket OST,"['Action', 'Adventure', 'Indie']"
4568,501620,CyberLink PowerDirector 15 Ultimate,"['Audio Production', 'Education', 'Software Training', 'Utilities', 'Video Production']"
4569,740150,"Burn, Clown, Burn!",['Indie']
4570,702415,Eight-Minute Empire: Isthmus of Gom Map,"['Casual', 'Indie', 'Strategy']"
4571,625877,FreeStyleFootball - Card Pack (SMF),"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']"
4572,394321,Content Pack - Crusader Kings II: Conclave,"['RPG', 'Simulation', 'Strategy']"
4573,712620,Shattered,"['Adventure', 'Indie']"
4574,735410,Task is to Survive,['Indie']
4575,494320,Wizrogue - Labyrinth of Wizardry,"['Adventure', 'RPG']"
4576,581470,Mortifero Motus,"['Indie', 'Racing', 'Sports']"
4577,681070,The Slug,"['Adventure', 'Casual', 'Indie']"
4578,704620,Fantasy Grounds - The Malefactor Class: Revised & Expanded (PFRPG),"['Indie', 'RPG', 'Strategy']"
4579,362320,Fantasy Grounds - D&D Basic Rules and Theme,"['Indie', 'RPG', 'Strategy']"
4580,409650,ePic Character Generator - Season #2: Muscular Barbarian,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']"
4581,316740,Biglands: A Game Made By Kids,"['Adventure', 'Indie', 'RPG']"
4582,231470,COH 2 - Soviet Skin: (H) Winter Cobblestone West Front,['Strategy']
4583,693632,Hide and Seek - Riot Helmet,"['Casual', 'Free to Play', 'Indie']"
4584,7110,Jade Empire™: Special Edition,['RPG']
4585,353020,Starlaxis Supernova Edition Demo,"['Action', 'Casual', 'Indie', 'Strategy']"
4586,762970,PAKO 2 - Official Soundtrack,"['Action', 'Racing']"
4587,568630,VERSUS: The Elite Trials - WorningBird Hints,"['Adventure', 'Indie', 'RPG']"
4588,24635,Trainz Simulator DLC: The Duchess,['Simulation']
4589,584270,Fantasy Grounds - Mini-Dungeon #019: The Goblin Warren (PFRPG),"['Indie', 'RPG', 'Strategy']"
4590,224160,Borderlands 2: Mechromancer Steampunk Slayer Pack,"['Action', 'RPG']"
4591,376970,Train Simulator: Wherry Lines: Norwich – Great Yarmouth & Lowestoft Route Add-On,['Simulation']
4592,203775,Crusader Kings II: Songs of Faith,['Strategy']
4593,544120,Fantasy Grounds - Darkwoulfe's Token Pack Volume 18,"['Indie', 'RPG', 'Strategy']"
4594,22632,Worms Reloaded: Forts Pack,['Strategy']
4595,215248,Sleeping Dogs: Screen Legends Pack,"['Action', 'Adventure']"
4596,715770,GOKEN - Original Soundtrack,"['Action', 'RPG']"
4597,524290,Leatherface,['Action']
4598,320650,Season Match 2,"['Adventure', 'Casual']"
4599,593720,Dangerous Games: Prisoners of Destiny Collector's Edition,"['Adventure', 'Casual']"
4600,559990,ERR - 001,"['Adventure', 'Free to Play', 'RPG']"
4601,750840,MAGIX Video Pro X9 Steam Edition,['Video Production']
4602,485146,Zaccaria Pinball - Red Show Table,"['Casual', 'Free to Play', 'Simulation', 'Sports']"
4603,42929,The Kings' Crusade: Teutonic Knights,['Strategy']
4604,448198,Train Simulator: B&O Kingwood Branch: Tunnelton - Kingwood Route Add-On,['Simulation']
4605,566260,Trouble Witches Origin Soundtrack,"['Action', 'Indie']"
4606,525182,Paint Scheme Pack 1,['Racing']
4607,614140,Illusoria,"['Adventure', 'Indie']"
4608,720020,Pilli Adventure,"['Action', 'Adventure', 'Indie']"
4609,663530,Dragon's Lunch,"['Adventure', 'Indie', 'RPG']"
4610,544550,Stationeers,"['Action', 'Indie', 'Simulation', 'Early Access']"
4611,420850,Cosmic Leap,"['Action', 'Indie']"
4612,245173,Skullgirls: Robo-Fortune,"['Action', 'Indie']"
4613,415390,Viking Saga: The Cursed Ring,"['Adventure', 'Casual', 'Simulation', 'Strategy']"
4614,458330,Vilmonic,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']"
4615,693635,"Hide and Seek - Glowing ""Ninja Master"" Mask","['Casual', 'Free to Play', 'Indie']"
4616,278970,Digger Online,"['Action', 'Adventure']"
4617,527320,Defend the Highlands: World Tour,"['Indie', 'Strategy', 'Early Access']"
4618,656550,Shadow Bug,"['Action', 'Adventure', 'Indie']"
4619,262210,Last Knight: Rogue Rider Edition,"['Action', 'Adventure', 'Casual', 'Indie']"
4620,294956,Rocksmith® 2014 – Deftones - “Hole in the Earth”,"['Casual', 'Simulation']"
4621,436661,Rocksmith® 2014 – Flyleaf  - “Fully Alive”,"['Casual', 'Simulation']"
4622,517290,Just Deserts - Swimwear Set,"['Casual', 'Indie', 'Simulation', 'Strategy']"
4623,359520,Survarium - Steam Shotgun Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']"
4624,293740,Road Not Taken,['Indie']
4625,506590,Sky Valley,"['Casual', 'Indie', 'Racing', 'Simulation']"
4626,593360,Forge of Gods: Beauties and the Beasts Pack,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']"
4627,628310,Fantasy Grounds - No Legged Fiends (Token Pack),"['Indie', 'RPG', 'Strategy']"
4628,426992,Hyperdevotion Noire: Ultimate Ai Masujima Set,['Strategy']
4629,609990,BeeFense,"['Action', 'Indie', 'Strategy']"
4630,252150,Grimm,"['Casual', 'Indie']"
4631,327930,Darklands,"['Adventure', 'RPG']"
4632,306396,Tropico 5 - Generalissimo,"['RPG', 'Simulation', 'Strategy']"
4633,454540,LuckCatchers,"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']"
4634,597950,Fantasy Grounds - Mini-Dungeon #024: The Lapis Maiden of Serena Hortum (PFRPG),"['Indie', 'RPG', 'Strategy']"
4635,260530,So Many Me,"['Action', 'Indie', 'Strategy']"
4636,450811,Mordheim: City of the Damned - Doomweaver,"['RPG', 'Strategy']"
4637,734810,Nullysun Soundtrack,"['Adventure', 'Indie']"
4638,292480,Magical Battle Festa,"['Action', 'Indie']"
4639,355360,Last Dream: World Unknown Original Soundtrack,"['Indie', 'RPG']"
4640,332650,The Exiled,"['Action', 'Massively Multiplayer', 'RPG', 'Early Access']"
4641,658383,John (for Athopiu),"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']"
